key,N,R2,R2adj,RMSE,x_Intercept__B,x_Intercept__p,caliber_B,caliber_p,myelin_B,myelin_p,length_B,length_p,int_my_cal_B,int_my_cal_p,int_my_len_B,int_my_len_p,dom_x1,domfrac_x1,dom_x2,domfrac_x2,dom_x3,domfrac_x3,dom_x1_x2,domfrac_x1_x2,dom_x2_x3,domfrac_x2_x3
229,132,0.450202766649098,0.4283854161193,0.756051971679659,-0.0891754457472231,0.435437336669541,0.83523760990523,2.04437311034385e-09,-0.181010790992996,0.356499842934361,0.533607290743555,0.000934130468547565,0.327825415149804,0.0176774232753984,0.448782241430893,0.0454747100610141,0.263223089602945,51.459494388611,0.110712596266103,21.6440519518936,0.0972244760097866,19.0071561929014,0.0167240108742799,3.26950475749772,0.0236309377824477,4.61979270909628
230,96,0.416030869238328,0.383588139751569,0.785119010245218,-0.13230108625998,0.339590033072517,0.811549663877474,9.63081348882931e-06,-0.0439543494522168,0.849644150468023,0.419810121747608,0.039417222941835,0.287236183210716,0.0383024337585027,0.492717182333251,0.0449175597765413,0.217421469016335,46.0955883305713,0.107128290853988,22.7122998299315,0.085243232693931,18.0724423397734,0.0239457933148184,5.07675454444606,0.0379364370448912,8.04291495527777
231,78,0.639962232637243,0.614959609903719,0.620516228713062,0.0946713783945936,0.439119624292963,0.977382736013732,5.69831974190309e-07,-0.079125896016587,0.752431584515295,0.152403757610332,0.357506835608414,-0.0885633784325373,0.551639934116687,-0.215321807842375,0.344022056419708,0.409691930172235,50.7922512948699,0.176088701797294,21.8308951999994,0.212428812340117,26.3362219854171,0.000929570218976328,0.115245043119652,0.00746419703962514,0.925386476593962
232,111,0.691076637111208,0.676366000783171,0.568888389068391,-0.149764245016541,0.039001527748889,0.198749825840656,0.173485623552391,-0.252517319140321,0.0278720859101335,-0.148301048941023,0.231230024764233,-0.140386844281817,0.177857034775477,0.0505005523126606,0.722602498569206,0.302219737647143,33.1740369738065,0.349817173793483,38.3987093227072,0.211532653503655,23.2195028793612,0.0187847032871181,2.06195811776005,0.0286585755951439,3.14579270636502
233,86,0.697048522205279,0.678114054843109,0.567349931838272,-0.0418837185791237,0.633870552801129,0.379789732894846,0.00683978893654578,-0.482631962529585,0.000538680419317186,0.110135318241963,0.374513175984101,-0.110339249431114,0.283859924883222,-0.0598562617140291,0.724514884048069,0.308019285399189,35.0651576463656,0.366223430235955,41.6911632606832,0.175401701878612,19.9678676607648,0.00876027244593813,0.997276303475062,0.0200151035732004,2.27853512871131
234,117,0.606611421430687,0.588891215188827,0.641177654641187,-0.0864285327890292,0.261997675117035,0.264414184445959,0.00754626786229031,-0.371995332836457,0.0019810733301619,-0.0637170528384257,0.581970156885297,-0.201925108986424,0.0366928242196683,-0.0549003467722626,0.675504022483765,0.242528741543779,31.2254091016587,0.314958953962975,40.5507492642851,0.173020349705882,22.2762513345371,0.0238778094065346,3.07425158117143,0.0223173128371549,2.87333871834761
235,78,0.628321697839132,0.602510704633516,0.630467521262186,0.0315858768337679,0.72391747471321,0.47453842386675,0.00154283543018919,-0.0164899498922503,0.901044806142125,-0.324537259203622,0.0365409688859914,-0.241795832713155,0.157685945910086,-0.269792175538375,0.133126634426418,0.330818557146063,41.9666771525984,0.148952853610257,18.895724509372,0.297100097096749,37.6892516684302,0.00528388156177767,0.670297801697338,0.00613327099814404,0.778048867902117
236,70,0.674809331111179,0.64940381010424,0.592111636345513,0.0240969321360395,0.778811712368613,0.526751889884016,2.12258424321026e-05,-0.264376915362926,0.0361068773777023,-0.154658716069138,0.251861739712165,0.0475041197137274,0.744754366449059,0.0063378667847135,0.967402375843767,0.361769178308479,42.5094486902662,0.234381872595149,27.5408873514267,0.253836557506088,29.826897270441,0.000882843166790825,0.10373790402964,0.000161941114383723,0.0190287838364976
237,99,0.706742097927737,0.690975544052885,0.555899681549752,-0.208758278182943,0.00525296202549229,0.0772843106221559,0.59765629001667,-0.39526899726578,0.000260970791519208,-0.0444519049845739,0.691205165745706,0.0871036337388962,0.37881033199945,0.454471011704193,0.00435759906420423,0.259864715664433,30.2745138304686,0.385023482210332,44.8556423192287,0.124416721181973,14.4946794201531,0.0257280272411771,2.99734234619793,0.0633283708139796,7.37782208395165
238,117,0.605549568074303,0.587781530600173,0.642042420249493,-0.128360385093299,0.0947182646173759,0.0506252984028262,0.690766002839736,-0.434081379409734,0.00125873945231041,-0.0701369162968643,0.55509693145025,-0.132796388575948,0.248541518036983,0.0291155625233265,0.850802441205895,0.217409386594036,28.0708013789846,0.370117861682281,47.787748012453,0.151097571349699,19.5089548830027,0.0189417648834694,2.44566496479817,0.0169370844766153,2.18683076076161
