key,N,R2,R2adj,RMSE,x_Intercept__B,x_Intercept__p,caliber_B,caliber_p,myelin_B,myelin_p,length_B,length_p,dom_X1,domfrac_X1,dom_X2,domfrac_X2,dom_X3,domfrac_X3
204,63,0.616005601740852,0.596480462846319,0.635231876682586,-6.27458875984868e-16,0.999999999999994,0.821240923687882,3.98122342636346e-05,-0.500481123970451,0.000403728387051302,0.621026093093116,0.000427617400252793,0.292734904490436,39.9957665502051,0.287112723358186,39.2276195317966,0.152067096483457,20.7766139179982
205,57,0.340227641915147,0.302882036740532,0.834935903683311,2.21836878862262e-16,0.999999999999998,0.830910815923816,0.000545746710967517,-0.146903143388289,0.369424694243505,0.512953647210139,0.0155693634289324,0.213171973038267,55.8896651835193,0.0908211894512149,23.8116005479115,0.0774225649769386,20.2987342685691
206,62,0.657625025147083,0.639915974723656,0.600070016978305,3.95139310792221e-16,0.999999999999996,0.0381247877334102,0.805080905028428,-0.341541126697745,0.00297600608268477,-0.505784299091768,0.00119854908632214,0.249809654472036,29.0868146609142,0.279700521769154,32.5671850211501,0.329331389548142,38.3460003179358
207,37,0.67279448130802,0.643048525063295,0.59745416136864,1.82997300775867e-16,0.999999999999999,0.971217074009187,0.000172565444466028,0.0114260881252484,0.941155728493437,0.162884031656268,0.497108715739147,0.422448284409626,50.5954349928046,0.165538381408015,19.8260632707933,0.246966694045169,29.5785017364021
208,46,0.910439432225345,0.90404224881287,0.309770481465117,1.11567820301865e-15,0.999999999999981,0.140740773347835,0.163751530240032,-0.486647815016123,1.50341974723663e-05,-0.376646259000272,0.000187408749876355,0.383300363053533,30.5046565814527,0.450419844271883,35.8463074689711,0.422810453919875,33.6490359495762
209,144,0.262380552731975,0.246574421719088,0.868000909147514,-1.98964902449708e-16,0.999999999999998,0.575389676004909,1.77004281738596e-05,-0.159578806751713,0.103404046736882,0.247145302689498,0.0463030961527134,0.168138075625502,54.5485970979206,0.0815961045605302,26.4720112673697,0.058501199953399,18.9793916347097
210,61,0.725240715944238,0.710779700993935,0.537792059262746,-1.26065727655902e-15,0.999999999999985,0.855009109369556,4.7272755241754e-06,-0.315934029569886,0.0255192302111497,0.392033614807473,0.00204287704005377,0.386792441517353,44.5725557541667,0.313347872063733,36.1090703924307,0.167641295466978,19.3183738534026
211,36,0.885316050270948,0.874564429983849,0.354168843937677,1.15134460898776e-16,0.999999999999998,0.0410937250429027,0.738122619443101,-0.42028328961157,0.00150463138462471,-0.518425854266964,0.000739225624575092,0.342124161596567,28.2812425827596,0.424854621167334,35.120046908024,0.442742326891753,36.5987105092164
212,34,0.85993468601867,0.845928154620537,0.392519866222671,-2.52356842367916e-15,0.99999999999997,0.282939910129336,0.168550807306286,-0.466885060340493,0.0021833915499313,-0.226252517956592,0.161685615218587,0.40397498447445,33.9695134319712,0.422496798851919,35.526978736657,0.362756273423595,30.5035078313717
213,57,0.853191596491668,0.844881686859121,0.393850622877353,-2.77788730253386e-16,0.999999999999996,0.237304146837432,0.0479818541499474,-0.763270972004429,2.18294514522693e-09,0.0674094680502655,0.455019503843327,0.359962372459596,32.8838384311137,0.49257717991384,44.9986710790403,0.242108729680554,22.117490489846
214,37,0.59293867548239,0.555933100526244,0.666383447778947,-6.10233835292628e-16,0.999999999999996,1.1943454950874,1.13742955357659e-05,-0.116012949602777,0.508036064884551,0.712751381155435,0.00223841385657596,0.393187722892916,58.7389382480319,0.134356989672883,20.0718040266386,0.141837020608601,21.1892577253295
215,87,0.531214641384338,0.514270592277748,0.69694290133572,4.18660878940452e-17,1,0.123097704827195,0.457341509615015,-0.759193930319822,2.72769544748323e-07,0.19102003461753,0.16337157360845,0.177723320416984,27.7206404989092,0.348509254641747,54.3592125996732,0.114890130688192,17.9201469014176
216,131,0.236497863194695,0.218462379648113,0.884046164152012,4.35506332406428e-16,0.999999999999996,0.330948451978784,0.0206605343843315,-0.148404669298023,0.149525529323152,-0.0555558349613875,0.661041188598411,0.127708170894753,43.9700440250278,0.083851871665691,28.8702787213194,0.0788835394884197,27.1596772536528
217,53,0.341747172992115,0.301445979501836,0.835795441778767,-2.85256302781146e-17,1,-0.00142665395234012,0.993101929015733,-0.209948573002464,0.179717110162586,-0.428324895311575,0.0198643953961973,0.084967143351412,20.6537353661102,0.129546188844659,31.4899689050363,0.196875415869477,47.8562957288536
218,60,0.670037771181748,0.652361223209341,0.589609003315467,1.44756970478455e-15,0.999999999999985,0.895091255074652,9.12882234588283e-06,-0.279456298028473,0.0925589547312341,0.469369495178971,0.000651599826949088,0.362143500196507,46.9075276284899,0.26682579662764,34.5612676204691,0.143067769517747,18.531204751041
219,59,0.52770083061933,0.501939057744021,0.705734328381423,-1.46072828909201e-15,0.999999999999987,0.874625340608948,4.61525147144887e-05,-0.391306698256303,0.0430873755345877,0.708724013389874,0.000185455867982012,0.276894513450916,47.9624455743235,0.176288408839497,30.5359001482969,0.124132329538928,21.5016542773796
220,77,0.505469648081736,0.48514648293441,0.717532937965631,2.4173864548603e-15,0.999999999999976,1.06468887386314,5.68800600067846e-10,0.0887301401731488,0.57020377741747,0.496876339037183,0.000632895411082531,0.363642802714364,71.1533309281726,0.0760022981021599,14.871232505631,0.0714241604123733,13.9754365661964
221,46,0.74053872182949,0.722005773388739,0.5272515781022,-2.52432147203013e-16,0.999999999999997,0.451937032912472,0.056965219985897,-0.600041321812073,0.00951017629588982,0.221878189336098,0.120951716660226,0.355459580469093,37.7843420517201,0.3782991323396,40.2121214325554,0.207000239623326,22.0035365157244
