n_edges,n_obs,R2,R2_adj,B_Intercept,p_Intercept,B_myelin,p_myelin,B_caliber,p_caliber,B_myelin_x_caliber,p_myelin_x_caliber,B_length,p_length,B_myelin_x_length,p_myelin_x_length,dom_caliber,domfrac_caliber,dom_myelin,domfrac_myelin,dom_length,domfrac_length,dom_myelin_x_caliber,domfrac_myelin_x_caliber,dom_myelin_x_length,domfrac_myelin_x_length,level,key
90.0,90.0,0.42628517230717633,0.39213548018260347,-0.07832388978276023,0.4664084912251427,-0.27156811516312945,0.07447173480445235,0.02770579932879704,0.8707304317809843,-0.10488792072249023,0.4721612980466111,-0.25011999206456853,0.1217721513149661,0.0023169966097955352,0.9908694725416839,0.15835028365661724,28.664599348696886,0.22462899092931476,40.66238391497697,0.1569519848385268,28.411479022892884,0.004185378765353409,0.7576380835007468,0.008307910747118952,1.5038996299325296,nodewise,101
80.0,80.0,0.31480319951472513,0.26850611840085525,-0.11493111775529445,0.3902579177515292,-0.043806490566582514,0.8412746812556509,0.060321114385889926,0.7655200105894899,-0.2729105296801201,0.08919128773061369,-0.16826065846005406,0.458047195984859,-0.11957429842278841,0.5994874897914337,0.128088328523579,29.162361241815603,0.15365535843528672,34.98330504489032,0.09897417571689215,22.533830358599907,0.03364591646940618,7.660294905106471,0.024861040345496688,5.660208449587697,nodewise,102
89.0,89.0,0.4158709273210529,0.3806824289668994,-0.2188110186137583,0.12430740785966249,0.18999229570311144,0.49926501136498125,0.07762890939205755,0.6177531423609367,-0.06367311780850922,0.5444587525347453,-0.43787831776383324,0.03762846770024041,0.22494992853827023,0.2954444683458031,0.1586873218613329,28.33884802069693,0.208351290440766,37.207985398332426,0.15398537295581055,27.49916017499041,0.008031520883434173,1.4342925888533413,0.030908405396053884,5.519713817126882,nodewise,103
110.0,110.0,0.3313755264853039,0.2992301191047896,0.03048954342716514,0.7770905438160096,-0.3862768758510289,0.019892782427120642,0.3105338381077085,0.05280154228639986,-0.1182548659481674,0.4185183250544411,0.06734387804192483,0.6991840349834927,-0.1571911026809314,0.45130762665953983,0.1382733048720815,32.27324795666456,0.17898640290200496,41.77576117871606,0.10441417819081922,24.37046446572677,0.002546354720452282,0.5943239539606346,0.00422534079980974,0.9862024449319748,nodewise,104
151.0,151.0,0.40882226565896473,0.38843682654375655,-0.08758569920431081,0.2781375266356518,0.13102953664146955,0.29342047878501837,0.34054453241410043,0.0013550989570246415,-0.21676410331497215,0.04297870506961247,-0.28394981732756713,0.03835313246472335,-0.012849666864837211,0.9108992186570706,0.1979443308923477,39.235959506011596,0.09684879448327544,19.19709122974805,0.15478211769257555,30.680468971568768,0.02361153476127137,4.680210934011867,0.03131045732039134,6.206269358659724,nodewise,105
93.0,93.0,0.28950091112775744,0.24866763015808835,-0.091555188417006,0.4570998378035106,0.25808020077902427,0.11214677226114177,0.14248282357391684,0.4493902804989063,-0.5541285379222648,0.0026567101031901783,-0.2707219473158091,0.091703239205775,-0.5039972918017931,0.07787131248986137,0.10808473015876835,24.64044752029917,0.09800556933478138,22.342666575966966,0.12307401273714436,28.057605801555663,0.07431847032701311,16.942637180957227,0.03516481128054,8.01664292122098,nodewise,106
88.0,88.0,0.37011976802150226,0.3317124368033011,-0.2617187670725332,0.03618496876604302,0.18343277318139586,0.305598767432639,-0.5580060585774755,0.0003408616255027555,-0.2850063355929815,0.02722996388638112,-0.6340728291271058,0.000411156353029637,0.1175183351121406,0.5157270945080871,0.09180970828233687,18.96914009293702,0.16815558959855476,34.74324225817285,0.13667010989523581,28.23791197709966,0.06756160547472168,13.959150760097758,0.019798085275105404,4.09055491169271,nodewise,107
102.0,102.0,0.23317505475054578,0.1932362555188034,-0.17024075913889788,0.1486010703627286,-0.07125610041547836,0.6888854165450657,-0.051114583431368966,0.7316540832965148,-0.12042266742237383,0.4794820208348626,-0.11463085085959772,0.47720199349600434,0.12244203541808997,0.5543801054524108,0.05200848123616669,16.842118063621,0.14337446262530984,46.429535518996886,0.059831169050151733,19.37537088328546,0.0270078511799019,8.746062323010067,0.02657815855162532,8.606913211086582,nodewise,108
77.0,77.0,0.43525607078161155,0.39548537154088004,-0.04012765457480016,0.7504638183650046,-0.5067253695224314,0.00859161227982238,-0.20206387604187995,0.27279065790868634,-0.5550241429570304,0.004061757480448873,-0.10302398042593804,0.6077769522458016,-0.5323867214955977,0.03681173255970242,0.13410695961247293,21.601851651493387,0.27206189568775985,43.82353255680288,0.14776472295027304,23.801834250210977,0.047508431468275325,7.652623635182115,0.019370325149752232,3.12015790631064,nodewise,109
94.0,94.0,0.28988697122450724,0.24953964004408147,-0.29241411142430956,0.020712656541368155,0.6180928947683418,0.0031638974292983735,0.15247154455156836,0.2678374799143483,-0.07437530284029108,0.6469113676959601,-0.34077299767210445,0.04206900574651824,0.32166713510587497,0.12839282219583364,0.07888304278115493,19.759057684408667,0.0990997880037015,24.82305903323497,0.07331782051111557,18.365050252857948,0.052653400407445206,13.188912841728296,0.0952706686302826,23.863920187770123,nodewise,110
100.0,100.0,0.3322554028386768,0.29673707320243625,-0.3308000785862584,0.009744239667597444,0.5102182513412881,0.024264727274671757,-0.018458445977813334,0.9116875826961051,-0.36981900613005575,0.024424854594550374,-0.46632342018461115,0.004322852448462412,0.05647358710177125,0.8089121818393806,0.09362778187977766,19.23562518281751,0.142236850714277,29.222253188026702,0.1096955337662382,22.536710038328966,0.0765359555114914,15.724146441045011,0.06464543703222253,13.281265149781804,nodewise,111
109.0,109.0,0.3034116702423496,0.269596702778386,-0.3084441629120697,0.008249061714390967,0.5204639672725738,0.026223937628869484,0.2366120045855364,0.12741543047070247,-0.06572917181839776,0.6438589169476019,-0.24843153499964463,0.1241014982525221,0.32435652763513456,0.09160471805814042,0.10242938056211892,23.756525065813896,0.13568578338060633,31.469708166409387,0.07970944020560794,18.487071813131994,0.042883016069644175,9.945890920802492,0.07045552455321141,16.340804033842225,nodewise,112
103.0,103.0,0.4810088534560806,0.45425673250020837,-0.4885326630485377,5.823944189325937e-05,0.6729900884927769,0.0009612950458007754,0.44931242883122846,3.9698016016599266e-05,0.10915483806044653,0.34867420939659444,-0.12506476986960385,0.48208007547337417,0.6533665437712118,4.549580944427521e-05,0.1869364074771852,29.886846704056012,0.10144772325747381,16.21916562102358,0.06714226636193521,10.734509393880161,0.053083042931012625,8.486761824914295,0.21687109101756236,34.67271645612595,nodewise,113
46.0,46.0,0.7406236240772126,0.7082015770868642,-0.15580428551801193,0.1617844366772701,-0.09793827502574248,0.44044012546164735,0.48550282692508806,0.006823084525600532,-0.5153858221427403,0.00015523639864548417,0.1765885345107085,0.35343681942173344,-0.22470024457534918,0.21706981138852613,0.3489907686995697,35.38480184978112,0.21167609886859695,21.462220455601457,0.10374092553289233,10.518479062849838,0.17649365809089562,17.8950094942642,0.1453716108450691,14.739489137503384,nodewise,114
54.0,54.0,0.7063255561426593,0.675734468240853,0.0333268863282057,0.754547002301676,0.16283225979443378,0.21847651010795893,0.40039697466049423,0.01606470364826385,-0.42315887258639573,0.01635814040719108,-0.41293293812838305,0.03475054273941512,-0.3639819923732627,0.08710241923821367,0.3462748418275189,45.607604706421654,0.061197788559117616,8.060315715635102,0.3075674930378718,40.50948826944659,0.019708648643444404,2.5958116156636475,0.02449926136091668,3.2267796928330017,nodewise,115
78.0,78.0,0.42302646511003705,0.3829588585204563,0.1771103849848655,0.177648712376054,-0.45387661475494706,0.011330521399093687,1.0314134491159772,4.830332893245012e-05,-0.2161900393104999,0.30071848753134045,0.5958200959467308,0.023544690849852213,-0.4906528427920146,0.10093738968350999,0.25463854039804923,48.442933967471,0.10560382880961489,20.09027894104076,0.14508562290199278,27.601372670782396,0.004440887970489638,0.8448432133449896,0.015877523932122273,3.020571207360849,nodewise,116
33.0,33.0,0.577066363192277,0.498745319338995,0.18563712476117125,0.6206503479042808,-1.253486598260039,0.07370256940752959,0.455163221053253,0.16403602555448557,-0.4417831028874717,0.10131104869526894,1.2908159653069629,0.06869223168268734,-0.6606860187766,0.2523354635744919,0.18511714327243706,28.17817490737418,0.26761418513683644,40.735715683459276,0.07638228779061684,11.6267646914896,0.10750394541397396,16.364043456794235,0.02033465009233898,3.0953012608827133,nodewise,117
115.0,115.0,0.28205180025952814,0.24911839660170831,-0.06018206423238761,0.5811702603319042,-0.052875158816369484,0.6620303814134585,0.6672404559601713,5.102545722120735e-05,-0.11392115652366584,0.3915347224530572,0.40788970915328243,0.013500166932910673,0.0322692214624145,0.8696673979990613,0.15896380253240222,49.99509459471783,0.03573247302549126,11.238082761945128,0.05147188770475075,16.18822558200426,0.018877767993239647,5.937174259320924,0.05291286814440238,16.641422802011856,nodewise,118
83.0,83.0,0.6159872675011624,0.5910513757804587,-0.23162468275640818,0.04240333629505038,0.2308931976696057,0.29169331894352246,-0.07190145235088102,0.6371237501726328,-0.3162137222457029,0.007585032900308383,-0.5733723597306357,0.0008454985972005801,0.04006932655608682,0.8324315989792722,0.2359850502425575,28.129341665031703,0.26318700755758556,31.37180617914202,0.2511881496555469,29.941546197970798,0.0439888308692431,5.243454412448558,0.044579412446157984,5.313851545406924,nodewise,119
47.0,47.0,0.8664732810864325,0.8501895348774609,-0.31862036206366556,0.008287034223056168,0.1308448661667426,0.36395158084196766,0.04658281245216549,0.7953767351988263,-0.6218373430610751,1.1084793754861015e-06,-0.32842561676490706,0.06542080069289073,-0.22902629599396632,0.21910184364187044,0.40216589811962705,33.275327168336304,0.30830834877096935,25.509525352723745,0.2542471451829716,21.0364851349538,0.1144630676539356,9.4707085873879,0.12941642369916562,10.707953756598245,nodewise,120
16.0,16.0,0.9664484621411908,0.9496726932117863,-0.9308712259140096,0.000207043052423011,0.14106834953232555,0.6351540460136716,-0.6715192950297528,0.01848750810375732,-0.6111768438550208,0.005402214393764776,-1.5309816565621932,0.002639205662233083,0.3880086173393572,0.09386694486040802,0.41661119165030724,29.588761251201767,0.4875835892091128,34.6293971459656,0.3737311100955479,26.543311390553743,0.06430334713709546,4.566983374968254,0.06577560575176694,4.671546837310631,nodewise,121
119.0,119.0,0.36350249490414177,0.335338888483971,-0.06850079586905095,0.4457813473968535,-0.18297753630473992,0.13738013350020392,0.3443454381240645,0.023847410589015967,-0.10327411571548724,0.3561400610479354,0.061772278951020505,0.6624654064833215,0.008490553446767475,0.9542022020599996,0.17277550387422153,37.967847890817936,0.1519719601946934,33.396217281716524,0.08305466791352106,18.251470418275307,0.01718645134053587,3.7767655463209975,0.030068823067463002,6.607698862869237,nodewise,122
46.0,46.0,0.7142457439777614,0.6785264619749816,-0.263076026749676,0.14293146133855908,0.28559671195995473,0.34726084303504745,0.6081562306280397,0.002057037475034503,-0.029819588273675424,0.8804755827282096,-0.25125620772298385,0.2679769972223604,0.34393194861153303,0.3435990272314926,0.3820989872546866,41.82370212927739,0.21745840116827442,23.8025111275907,0.2526992432709817,27.659895030851622,0.010585681393621316,1.158685053376366,0.05075205518145148,5.555206658903913,nodewise,123
134.0,134.0,0.33176045478497973,0.30565734755001805,0.15100496845432254,0.12961411962135913,-0.17418252989721783,0.3002900660151417,0.3992413704455127,0.011786734452475226,-0.40426011924962885,0.0020789410935756055,-0.04702901594185082,0.7980940047509867,-0.5670485858173809,0.0016763688744733925,0.17688634747344434,37.63833040553391,0.08619064825633577,18.339867057440078,0.1533756986877724,32.63567429508178,0.02580593183601798,5.4910523211100255,0.027704694562161014,5.895075920834209,nodewise,124
44.0,44.0,0.7235039399893721,0.687122879461658,-0.5731207413695494,0.017860772586283113,0.3210204526044007,0.1892922024356748,-0.16856731895465876,0.6722061448209049,-0.2334192130804216,0.15965259379954275,-0.7714761441737563,0.007368712969671599,0.4383111756150456,0.13862178448207366,0.3309525855910568,33.443660649469095,0.271193624207651,27.404854753143876,0.2697062353501115,27.254550055821408,0.013740787180617497,1.3885439894794551,0.10398918527684425,10.50839055208616,nodewise,125
20.0,20.0,0.7421428957126436,0.6500510727528734,-0.2940968429904971,0.41104783030919445,0.7520393286898046,0.07054887817850962,-0.13662514744496396,0.8275530684522552,-0.3536954422893632,0.17201767713808877,-1.3870313544946897,0.13737129121447977,0.0525695729310558,0.9129852149513256,0.2757327872156972,32.16490650619057,0.1594510297377124,18.600354044284504,0.3694827841392421,43.101073787749925,0.022587347204013453,2.634869499475315,0.029993335051193115,3.4987961622996777,nodewise,126
80.0,80.0,0.5260605877666589,0.49403765450764936,-0.13789212002334042,0.1923764306572071,-0.14126127530565552,0.43463373116586135,0.6767951266283174,0.0001586381700536421,-0.03141129293445244,0.8386642990170498,0.29420828291524115,0.07775741453641347,0.14251150595203388,0.41899660825260177,0.2621205396148801,43.639834679429754,0.18100168461353883,30.1345465137472,0.07906204141056983,13.162854088598985,0.03408616246567969,5.674925349398305,0.04437469702096419,7.3878393688257535,nodewise,127
117.0,117.0,0.4167612542632999,0.39048923868957464,-0.16155799354532835,0.144294528308883,0.22569139289892526,0.27702824645425655,0.7065656275796157,1.2268440513237863e-05,-0.4770453305971264,0.007961599811877895,0.41447838473568943,0.03502570929203521,-0.2956224900306355,0.24380979128112706,0.17300779568730834,34.11291583637161,0.14749036004670812,29.081500165709546,0.036247473775462336,7.147117372781732,0.10275210833236492,20.26020856243323,0.047664407186067625,9.398258062703881,nodewise,128
118.0,118.0,0.37755492694952597,0.3497672004740583,-0.20851856465270763,0.03959793116887941,0.2718567528423719,0.13974233059189906,0.5289955876638641,0.000550493985794735,-0.4684292928902968,0.0040365531680473824,0.3159290934616019,0.05625160688431104,-0.22211445624643306,0.28502055706113977,0.12911773631872525,27.73304972461305,0.13714576031639186,29.457379743597333,0.019405028769961807,4.167983757525426,0.12577759768722202,27.015625198784015,0.05412739875565292,11.625961575480178,nodewise,129
124.0,124.0,0.48558241732524565,0.46378506212716275,-0.20282846112267056,0.013278068133388159,0.1844762085812912,0.1607259429098759,0.7572898653194791,2.233863961334959e-06,-0.3573609562857692,0.00964287132294125,0.40831447658289866,0.0010628075892674582,-0.13546601631845379,0.39977343245059827,0.20780424813050818,36.46408332663696,0.13455055347113476,23.61002066875591,0.050070347646058,8.786005797210143,0.09034979846834634,15.853971271201175,0.08711253929149654,15.285918936195802,nodewise,130
65.0,65.0,0.5826602532306785,0.547292478080736,-0.16201283020569743,0.1651790085056723,-0.1343725352010008,0.5392792927291075,0.7068887405919582,0.00016049815649164432,-0.1518785112653531,0.3895461936881499,0.41711105685712513,0.030704260711816034,0.04218336516252686,0.8524313714761098,0.27192106140601546,41.92713046361947,0.22387222873444218,34.518547746160614,0.08391968378398296,12.939459386792862,0.04592157138285419,7.080583256434542,0.022921791363452626,3.534279146992488,nodewise,131
92.0,92.0,0.44478135142765984,0.41250119744089586,-0.1591453371069188,0.182740497301647,-0.04651725483764352,0.8311983745755185,0.5690219475588367,0.0014353262004273468,-0.500393896481793,0.009617540867133652,0.4459287148145089,0.02207559622957296,-0.35293309652972726,0.17663887832455774,0.20021306517718418,36.88483926080118,0.1725664227066025,31.791555449748216,0.05233835959818428,9.642187832470347,0.08483504309595824,15.628984679438137,0.03285295916846692,6.052432777542123,nodewise,132
147.0,147.0,0.38312306860565803,0.36124800011649705,-0.013759313069172389,0.849818851766272,-0.1036041343809786,0.3001424651695733,0.6950064325776178,4.6586346653485694e-11,-0.12693945257863076,0.23992997578636568,0.500457668655088,6.200635966913307e-07,-0.10549587572425272,0.42080759092497966,0.24282807122697136,61.78418580351629,0.057770835992291825,14.69897630425099,0.06185590516827927,15.738364673619184,0.014197906694651485,3.6124575746574648,0.016373535239913584,4.166015643956074,nodewise,133
53.0,53.0,0.5710750746080555,0.5254447633961465,-0.42867151703199635,0.004065789928166658,0.10962855113449876,0.32452388034995205,-0.7602807835310881,0.003440036797303349,-0.41516922120788957,0.059164858527487874,-0.9354057281174363,1.1751842704246995e-05,0.5220054905890839,0.10901178534708286,0.1844821444828611,24.804228406919844,0.14430259217791191,19.401956032791347,0.2723125509561247,36.613314155258145,0.05605410573304709,7.536658063281052,0.08660141143955857,11.64384334174961,nodewise,134
136.0,136.0,0.34268058542054014,0.31739906947517627,-0.06817284261198503,0.48166752636112964,0.08177589105971808,0.46600221078964355,0.6550686235389614,2.472576950550821e-05,-0.15140636147624661,0.21641873519546748,0.3216421128848409,0.021923064639493377,-0.019897686128244357,0.9123264052562992,0.1856305362494019,49.51248714853084,0.03301515815693806,8.806000494206813,0.0495686178117693,13.22123828311449,0.02563433398490844,6.837342915842684,0.08106795956662405,21.622931158305175,nodewise,135
103.0,103.0,0.3701918023450259,0.33772746225971795,-0.10453190009627049,0.3738263012740942,0.2586496326992207,0.14637521279834917,0.4855582489454899,0.005336141651903212,-0.2501993312198167,0.04156024237887679,-0.07041863987421963,0.6783317185502962,-0.11996929310858487,0.4986451811071967,0.20530913235668696,42.768026729710726,0.11154685579524537,23.236369739160608,0.08315090101357109,17.321197144653524,0.0335330294961233,6.985278664208767,0.04651293403185469,9.68912772226638,nodewise,136
99.0,99.0,0.4126793704477617,0.3811029925148457,-0.14175254011109817,0.19507191195839302,0.06271833585638459,0.6224510095028926,0.18723002407784303,0.24641045792801783,-0.24878213983639358,0.0431508668033584,-0.19861095927376582,0.14267408064769577,-0.04341921552570033,0.8306412807083323,0.18029489635352275,33.06379890844893,0.14227975031656903,26.092302934560824,0.12939555138386405,23.729504146445898,0.04270331018889045,7.8312458609037305,0.050620445584858786,9.283148149640622,nodewise,137
88.0,88.0,0.6033026245343331,0.5791137601766705,-0.05341441435567114,0.5772342447846507,-0.08968402618742845,0.4460221303627073,0.5440321199364339,0.00026118654299492664,-0.2536453124431639,0.08450359499882588,-0.019810982365928813,0.8700308416012957,-0.21729946400210715,0.36013149540261213,0.3206933971302237,41.96786336383619,0.21862078338915125,28.610028294548968,0.17435706901190717,22.817412875636194,0.017700747279349727,2.3164260627289774,0.03276839878207305,4.288269403249682,nodewise,138
99.0,99.0,0.3300048699735749,0.2939836264237672,0.017797077297608294,0.8829834610630105,-0.015847842474198945,0.9229098119977303,0.13890330908141327,0.4219367287625737,-0.4375246384008573,0.0007960039055633404,-0.12994291709041028,0.4454001408481152,-0.45981855958505086,0.019012620068530973,0.16972941432624727,33.33270980214454,0.1327730584469477,26.074949025914872,0.11222938240285335,22.040430939787413,0.05994936008705354,11.773295928335772,0.03451655273632831,6.7786143038174,nodewise,139
151.0,151.0,0.5333924885723796,0.5173025743852202,-0.029900277904848227,0.6838838599974163,-0.03339541919060774,0.7122771525414493,0.6996643826237771,2.1472315350961546e-12,-0.11199615668550414,0.1265961136829665,0.14215108990542707,0.14979118679576842,-0.04704360469524188,0.6328737229348045,0.36136350068167533,59.00257319939237,0.09152454929124049,14.943910795946232,0.08244635252584659,13.461644412766372,0.011889328683958589,1.9412613189865386,0.0652300671634784,10.650610272908462,nodewise,140
91.0,91.0,0.6185699203030535,0.5961328567914683,0.07481364139774276,0.4311108795164815,-0.04931512630053183,0.7223578823990324,0.7109308706204064,4.478826064140055e-09,-0.3185042240157072,0.0002709483826135833,0.2404357821560686,0.09311411374427424,-0.369695227812669,0.006165177070271265,0.44647643588770275,57.98098272796736,0.12037931759207571,15.63287683981192,0.09606571405388531,12.475427726065103,0.053714479075246346,6.9755490618702165,0.05340349543101086,6.935163644285415,nodewise,141
109.0,109.0,0.43415857870674157,0.4066905485468747,-0.023125457617436618,0.808987127123192,0.12825395005114223,0.2926231960232071,0.5464591642657491,0.00022892587207700875,-0.43817647197779686,0.00255689407395575,-0.0009911447185626144,0.9940168354843544,-0.4307731110767147,0.03027022215107518,0.25377202281305306,43.541451828112024,0.11835992910949117,20.307845973612913,0.12449135036318215,21.35985706686143,0.043482483686072104,7.460595726024972,0.04272278808417301,7.330249405388652,nodewise,142
78.0,78.0,0.6740147803045975,0.65137691782575,0.0035661435125214883,0.9691614234410486,-0.09191214402875907,0.5059530045517713,0.3128026645422849,0.027659720494228383,-0.7972541432827034,2.249932790889705e-09,-0.15564856658257062,0.3616957414523041,-0.6027148335593729,5.5552849676081934e-05,0.3801980505537433,37.59067315019896,0.19241923208502326,19.024738424054423,0.20529791585960616,20.298070551007775,0.16727235154573167,16.53843381064877,0.06622836430945633,6.548084064090065,nodewise,143
176.0,176.0,0.49591876706044125,0.4810928484445719,-0.1989620026409866,0.007898381278280504,0.4421292117641481,0.0003613765418356667,0.7239488380982966,4.286571708880439e-10,0.01692590434742891,0.8698159620259617,-0.04831699044808508,0.7089886405541861,0.27851934398828887,0.040408811658254815,0.26862572332998474,46.0962063086971,0.09206816607425544,15.798908329448654,0.09309754960508787,15.975550666674632,0.028760149301894744,4.935245066089652,0.10019858755151928,17.194089629089966,nodewise,144
158.0,158.0,0.4074415646220012,0.3879495108266723,-0.15943121418691344,0.0653004898967609,0.35316635421853065,0.017882215780162514,0.6614546832129485,1.1629917082168088e-07,-0.08727580485943946,0.39622220853096657,0.030930880690086864,0.8282930286720738,0.12102394091220764,0.3899759397535427,0.23071918434786515,47.84854789473087,0.08654332223424538,17.94810566186337,0.06322459401253477,13.112065315610922,0.031987558690149354,6.6338576843850054,0.06971172776180612,14.45742344340983,nodewise,145
104.0,104.0,0.5136267295064721,0.4888117667261901,-0.17813172815198375,0.03825742415249373,-0.08349612323742725,0.5402277712740831,-0.023452194742073995,0.8300878320460798,0.15508908556820697,0.17362435165359832,-0.42863283521940737,0.00048207840455718234,0.4079169016234182,0.002901246393660023,0.14030481176187742,20.314647974515736,0.26622863328663565,38.5470811587943,0.2135781285941905,30.92384675167449,0.0125695672968128,1.8199399694153482,0.0579772053822441,8.39448414560011,nodewise,146
114.0,114.0,0.43768101012353755,0.41164772355518287,-0.2611990257581242,0.0018200716506318307,0.5171051166116384,1.2901807655779706e-05,0.12568014325464874,0.28791051816489194,-0.041552680002176684,0.639782144267994,-0.4378647324044841,0.00031814132700258216,0.3730514964304457,0.00047108594241510645,0.08947598535317075,14.460731738856373,0.15077415376134629,24.36748343245429,0.11103561164606468,17.945107697175846,0.0804945820054398,13.009195173627571,0.18697110366887476,30.217481957885923,nodewise,147
113.0,113.0,0.3204766688850498,0.2887232421974354,-0.1476913477586528,0.20109116444366468,0.5543385426212765,0.003260659828020848,0.09354303537730262,0.4728411067649848,-0.21340775477542057,0.09108936915362623,-0.6071835579202616,0.00013196366651535064,0.02195696675110813,0.9069704021519025,0.10513087113936448,26.320089966620003,0.07533899829675178,18.861531267413454,0.16545932444750783,41.42364900126804,0.019189766780961515,4.804263320940424,0.03431307498838854,8.590466443758075,nodewise,148
104.0,104.0,0.4442124636540996,0.41585595669767617,0.15266151135485456,0.13344051092621192,-0.42024675492082564,0.005701338119137472,0.4586638203752471,0.0033714163960281603,-0.357116337818821,0.00032495115095457965,0.12235670441996428,0.41423955745238095,-0.5405329637805725,0.00033307505127040844,0.26946090939298906,41.91820382633975,0.14621247678342308,22.74528211742524,0.13592094328687176,21.144298138836824,0.049570927396126396,7.711412550089092,0.04166025758610703,6.4808033673090835,nodewise,149
120.0,120.0,0.32063255276772207,0.29083573490665726,0.0989958254197176,0.26350233966811176,-0.5105536674141979,2.635764776530343e-05,0.38254354098731336,0.010855417507700743,-0.2840638428540372,0.008576013884248695,0.23842522136557712,0.06648248572295384,-0.49530176454100094,0.0010526557803231637,0.13194845903939223,29.316617283204355,0.18536715466489595,41.18530803429029,0.07677866090594582,17.058862480724773,0.021361594348235202,4.746169001331879,0.034624908659029674,7.6930432004487095,nodewise,150
153.0,153.0,0.2973080227131991,0.2734069350503827,0.03555456368094339,0.6502433385439468,-0.44445163294579626,3.069906229167082e-05,0.5033685912506247,0.00013856574453321324,-0.09551166506605493,0.3777500467914816,0.586991407603395,2.3379520390347733e-06,-0.15302524797324668,0.2627649317872303,0.10974724795719831,34.94459565407866,0.12905794542341226,41.093310335455115,0.06363117689681691,20.260788211469453,0.006775732609623997,2.1574594416782884,0.0048486149521284605,1.5438463573184835,nodewise,151
112.0,112.0,0.37837580834354434,0.3490539125106926,0.10993182197461818,0.24318491634680728,-0.3550022265481318,0.005467013212170989,0.45525960453170744,0.003631189814845628,-0.4494252149421636,8.696338996952027e-05,0.23366994650753092,0.09703366269728,-0.6194817367230357,5.034579327128352e-05,0.21934685673373622,37.20365028143417,0.14741899654723017,25.00389052322155,0.11367207656713307,19.280040053191204,0.05629151921105324,9.547663575962954,0.05285478548354594,8.96475556619011,nodewise,152
91.0,91.0,0.5353363640150013,0.5080032089570602,0.04543235786797452,0.681096409317576,0.09050312400556634,0.6494577148498024,0.7493555114708791,8.309092709309794e-06,0.06513809765420304,0.5732432807692696,-0.1524169033145573,0.3343592971781123,0.0051985343227499425,0.9768271029933769,0.3196169814226382,48.075295087425474,0.13169436292438563,19.808851615954552,0.20234785156109275,30.43621972401582,0.005405766748070473,0.8131102121999861,0.005760871155984226,0.8665233604041636,nodewise,153
122.0,122.0,0.4978739498694079,0.47623058563964105,0.08224079468499043,0.2804683123921335,-0.392790387930584,0.0001893118057726714,0.7630095568109323,7.025509801441493e-10,-0.3027610862592632,0.009452969990107142,0.560177537591797,9.272911071549889e-07,-0.44979642579108503,0.001845558405048201,0.27456909319986306,45.08273083492384,0.19616925240593552,32.209909357377875,0.09945248051146993,16.329548812329122,0.015076127264957884,2.4754169509690898,0.023766900856179773,3.9023940444000713,nodewise,154
74.0,74.0,0.688517295282481,0.6656141552297222,0.030017860526177737,0.7775552507225134,-0.1753349289748215,0.26838624707215847,0.9911800496863332,5.015942462487942e-09,-0.2864211416485793,0.013957032615754426,0.49024652162085003,0.0006556227918628489,-0.35252420725744504,0.0639920641688508,0.4394284935579757,52.50385826048145,0.18235611450193406,21.78829941413091,0.14612664092903305,17.459524259106765,0.03449201271427449,4.121179607644318,0.03454188502845501,4.127138458636557,nodewise,155
80.0,80.0,0.7253768975027921,0.7068212824691971,0.008287035099384915,0.9327685405001472,0.06926574358300852,0.6545907110448865,0.8779792237752841,5.035344667984702e-07,-0.18823155096861105,0.12303502182463559,0.022291682776306,0.8816747038103481,-0.21099711954029185,0.23264896780364827,0.4191625158934368,44.350584865974035,0.23206530974890371,24.55427626329996,0.2547070345199978,26.949943093937378,0.005861399340539197,0.6201806674717937,0.0333153261957817,3.525015109316839,nodewise,156
115.0,115.0,0.6582578603906883,0.6425816154544814,-0.10018820615820728,0.15039846267347173,-0.18137852141856248,0.10427821056590372,0.4960004108926771,0.00014063710234034298,-0.265430424191089,0.028805100634072767,0.11538987358207267,0.30976502490906493,-0.166919371484309,0.3034305253852762,0.31236945681933936,37.02620128627456,0.3087777083463573,36.60045927140395,0.15702304317192056,18.612468908666223,0.029723658286510912,3.523245088963059,0.035750487826927246,4.237625444692209,nodewise,157
58.0,58.0,0.7138063118111205,0.6862876879468052,-0.05279820025781645,0.6592231191510696,-0.20151730093229256,0.24943537149079514,0.8559799673999667,1.9598710527275404e-05,-0.22217205142602733,0.12245093409827604,0.5306856589853131,0.006183978107997115,-0.19118949149805584,0.43796496517784245,0.33859091876276093,42.23905159225556,0.27843230989371354,34.73429454495141,0.10186324616410986,12.70739016215362,0.04166426462701839,5.1975966442475405,0.04105560823100107,5.121667056391863,nodewise,158
99.0,99.0,0.6152214048968208,0.5945343836547143,-0.052029500792757914,0.5529960477998657,0.03287754906245846,0.8137310841578262,0.7388446245357068,3.5692738997325365e-09,-0.43315083164852186,0.0009269261474816791,0.18893683923288868,0.1591633103029434,-0.3750901440564303,0.026492075738095134,0.3739129662975688,46.696455816117876,0.20347633415348249,25.411324302303317,0.1399596550786948,17.478986926118438,0.04508413135243883,5.630372138610971,0.03829784603908404,4.782860816849402,nodewise,159
