n_edges,n_obs,R2,R2_adj,B_Intercept,p_Intercept,B_caliber,p_caliber,B_myelin,p_myelin,B_length,p_length,dom_caliber,domfrac_caliber,dom_myelin,domfrac_myelin,dom_length,domfrac_length,level,key
93.0,93.0,0.26442798515099586,0.23963342285271472,6.678685382510707e-17,0.9999999999999993,0.424185190705396,0.04026441127018936,-0.47722511359286085,0.010675787448516494,0.44662326798963875,0.026562295033370355,0.1142648757512586,35.538972781148374,0.13521699515893704,42.055558008596556,0.07203804598473035,22.405469210255074,nodewise,85
103.0,103.0,0.24357060655161222,0.2206485037198429,4.614364446098307e-16,0.9999999999999958,0.5163989957433377,0.00010548972510552199,-0.10835572628673422,0.4679443570307721,0.15214921109113766,0.3131957110995529,0.18012767314559242,62.73862146435254,0.06084956643173933,21.19395564248025,0.0461308749162887,16.067422893167212,nodewise,86
91.0,91.0,0.258151996157166,0.232571030507413,-1.8735013540549517e-16,0.9999999999999984,0.6413628384688694,4.144887272044816e-05,-0.10327777525425956,0.4503298957517312,0.3313408671751654,0.02883537456169132,0.18752388379937845,65.91688611613304,0.05200115592508853,18.279027735413717,0.044960309703291124,15.804086148453242,nodewise,87
75.0,75.0,0.23875845625824121,0.20659332060718105,-4.787836793695988e-16,0.9999999999999963,0.6292250752453001,0.0005498434300815828,-0.08897642973970117,0.6220396847352605,0.33787207099599315,0.05865723556066158,0.1687878325212362,65.46383887740275,0.04895100629350846,18.985496412970324,0.0400948529083045,15.550664709626933,nodewise,88
116.0,116.0,0.26409020104445624,0.24437833142957566,-2.0122792321330962e-16,0.999999999999998,0.7349699794118141,1.1684131156422271e-07,-0.02981132055554133,0.7990540435312541,0.3660513650104119,0.018965314775850985,0.2139479995448353,77.47054950307879,0.017286811439738536,6.259552714873616,0.044932069097169625,16.269897782047597,nodewise,89
129.0,129.0,0.26616806936074067,0.24855610302539843,-5.724587470723463e-17,0.9999999999999993,0.5468566197225971,6.418288108220859e-05,-0.05411256902701702,0.6048119952479754,0.07984288159567088,0.5836211875084723,0.18213526691579268,57.67001296832609,0.05218928516694332,16.524843339520853,0.08149862454083479,25.805143692153052,nodewise,90
105.0,105.0,0.3163294880905543,0.29602244318235293,-2.498001805406602e-16,0.9999999999999976,0.5454657782003018,0.00029450277442111624,-0.22179717628518747,0.08125028248094748,0.1992932524435577,0.19224210726355043,0.1937272892967264,48.75092319093006,0.11619706019762238,29.240660813819,0.08745743656538413,22.008415995250942,nodewise,91
119.0,119.0,0.33489676077018504,0.3175462414859289,6.938893903907228e-18,1.0,0.807704116768944,1.7438361608552267e-06,-0.2198274934286627,0.10613378297793323,0.7320553745669907,1.9924078870234945e-07,0.150827606679502,48.144403877775524,0.0704428179253001,22.48545575407025,0.09201127488909738,29.370140368154225,nodewise,92
101.0,101.0,0.37011457292022176,0.3506335803301256,-2.688821387764051e-17,0.9999999999999998,0.6928199689681703,5.808908591932938e-06,-0.21981525643377206,0.08854520521702679,0.37931034868601576,0.00637594780495476,0.23180038572605505,54.1654743184546,0.11972933359306692,27.97750367665585,0.0764188745826559,17.85702200488955,nodewise,93
99.0,99.0,0.38437352475136577,0.36493268869088247,2.949029909160572e-16,0.9999999999999971,0.7325141840853591,9.605868250270334e-06,-0.3307338250865927,0.0069788272295145904,0.5827155493821045,9.142495684116688e-05,0.19440563962714685,46.64245733640618,0.14000570921105315,33.59064238699151,0.08238838841622204,19.766900276602307,nodewise,94
102.0,102.0,0.27135719516463963,0.24905180317988374,1.3183898417423734e-16,0.9999999999999988,0.698062687286856,0.0002968148204560418,-0.24663633078950373,0.10452038042914102,0.6478692434298713,6.152464633398881e-05,0.11848107698371341,45.43180985020201,0.07143051186362237,27.390174997622474,0.07087722272404956,27.178015152175515,nodewise,95
92.0,92.0,0.6238130892123225,0.6109885354354698,-2.983724378680108e-16,0.9999999999999964,0.7216672594072903,2.435963429032237e-10,-0.2204444471257354,0.011442423753320384,0.12559692306492215,0.18907440968137343,0.40547760350035267,55.29248451332507,0.19439309850443548,26.50819008439865,0.13346151677556994,18.199325402276276,nodewise,96
54.0,54.0,0.4958281122993706,0.4655777990373329,-4.163336342344337e-17,0.9999999999999997,0.433443492190632,0.08243909384511972,-0.3023538195875484,0.1826828071818988,0.013819993607899594,0.94005499074338,0.2543134261178648,38.38306627740994,0.23804160233722493,35.9271892906512,0.17021169896537958,25.689744431938866,nodewise,97
196.0,196.0,0.2957995479616453,0.284796415898546,-8.673617379884035e-17,0.9999999999999989,-0.27256686248254564,0.011698104163354171,-0.6980695373193302,4.7565069055077557e-11,-0.015602657076781004,0.894713785303836,0.04229432353337165,13.202254034902577,0.22057657613071435,68.85340038430849,0.05748593805134394,17.944345580788937,nodewise,98
75.0,75.0,0.5491606881211678,0.5301111397319214,2.949029909160572e-17,0.9999999999999998,0.44408250924663345,0.002348817588344948,-0.14049013102445912,0.2514495811701297,-0.2258929354183804,0.06368728011503627,0.287926730179623,41.267810456057965,0.19244586714487183,27.582779700348702,0.21733035080309693,31.14940984359333,nodewise,99
148.0,148.0,0.3483139568148015,0.33473716424844324,7.719519468096792e-17,0.9999999999999991,0.44245000653621547,2.9310119401752885e-05,-0.35974750772826974,7.935586586607098e-05,0.14534262478876359,0.2070228398050883,0.17803688568429388,41.28830626005513,0.1609313142466342,37.32137508421032,0.0922359394758216,21.39031865573455,nodewise,100
90.0,90.0,0.4125969412297794,0.392106136854074,-3.122502256758253e-17,0.9999999999999998,0.13958933674397345,0.32676279319669543,-0.3862662966008552,0.002653714602778397,-0.18460947973514938,0.14880817753776363,0.1598136289787805,30.147231299535065,0.21778487539061614,41.08292298908428,0.1525119637890679,28.769845711380647,nodewise,101
80.0,80.0,0.25934781051827294,0.23011153988083632,-3.469446951953614e-17,0.9999999999999998,0.2632121068019895,0.1457234710974173,-0.26145506386158085,0.10000387938685833,-0.02347800914705693,0.8945490454086832,0.12393387463428307,36.342044724730336,0.12592766393706056,36.92669827669138,0.09115910452402826,26.731256998578278,nodewise,102
89.0,89.0,0.37491569173248285,0.3528538926171586,1.9949319973733282e-16,0.9999999999999982,0.22764170490266908,0.12004423938458295,-0.3258803981330333,0.030334356157928507,-0.10973595091924992,0.44310829409063734,0.16521715100362133,33.49040757262286,0.18787367264648103,38.08300670284688,0.1402359614759171,28.426585724530256,nodewise,103
110.0,110.0,0.3270964960148045,0.3080520572227706,2.1337098754514727e-16,0.9999999999999979,0.2927715665140438,0.0391237769921598,-0.3672890931266207,0.0011065502369851973,0.03144845706310763,0.8301153736069202,0.13852149293314747,33.13366431171681,0.17684688766675527,42.30091147913113,0.10270035948859746,24.565424209152066,nodewise,104
151.0,151.0,0.3644550448993833,0.3514847396932482,5.204170427930421e-17,0.9999999999999993,0.4222958758241631,4.6949641857833574e-05,-0.08304480582439143,0.3623382272141258,-0.16258800886443409,0.18960398062496067,0.2070455606922471,48.21496783227845,0.07466518410348477,17.38737810994017,0.14771100948704596,34.39765405778139,nodewise,105
93.0,93.0,0.17320611401150288,0.14533665718042987,-1.9081958235744878e-17,0.9999999999999998,0.14474414415649348,0.41458050530493906,0.007538556624466628,0.9576080197389539,-0.2989272932792192,0.0556864159694565,0.07210284743716305,33.9913615977857,0.039858170776653934,18.7902911417786,0.10016007387523912,47.218347260435706,nodewise,106
88.0,88.0,0.21787187387572127,0.1899387265141398,2.7755575615628914e-17,0.9999999999999998,-0.28522942154875697,0.046553157787168876,-0.26710613038618897,0.06776019904523936,-0.40811543891239127,0.014354452450923373,0.03384725006373729,14.429513857066931,0.09203164252566431,39.23426153120321,0.10869068750189453,46.336224611729854,nodewise,107
102.0,102.0,0.1780720023430854,0.15291094119032278,-1.5612511283791264e-16,0.9999999999999987,0.0418208331969314,0.7742313309013817,-0.36052968492825127,0.01105763445163322,-0.041341934154747156,0.7957571910833325,0.04962928001276978,22.282569454631357,0.11582293642157965,52.002217734956936,0.057274700736571815,25.715212810411707,nodewise,108
77.0,77.0,0.35692000921251865,0.33049206438563594,2.0252896582029223e-16,0.9999999999999982,-0.1893243201995669,0.2977027150883897,-0.5776992704355907,0.00034776720917549314,-0.20971545799720104,0.21505723655769904,0.09629993056968728,21.389488594950215,0.2328938649032133,51.72880850185366,0.12102702276780508,26.881702903196114,nodewise,109
94.0,94.0,0.1594655894435919,0.13144777575837818,-1.0061396160665481e-16,0.9999999999999991,0.31648219220459833,0.021063956352278278,0.08448741346823939,0.5862141954837556,-0.181129413565343,0.2621472182062484,0.0994373568284167,51.45939890410071,0.03388909711324378,17.537800907755557,0.05990813283174373,31.002800188143738,nodewise,110
100.0,100.0,0.1710380989315734,0.14513303952318513,-2.5673907444456745e-16,0.9999999999999978,0.15834767515093537,0.366124987195411,-0.05680434265733564,0.7179758830386438,-0.22791013294492174,0.16310118856617598,0.07745567713681861,34.253425010316505,0.06162819876072528,27.253998193606005,0.08704147394262646,38.492576796077486,nodewise,111
109.0,109.0,0.19120784677785607,0.1680994995429378,2.2551405187698492e-17,0.9999999999999998,0.3133404780507778,0.051261472004552805,-0.1341037195605606,0.40804383589940774,-0.011573788629522007,0.9414924929446928,0.10697722244127167,42.39666190592048,0.0795838716483594,31.540270185010378,0.06576354099286075,26.063067909069144,nodewise,112
103.0,103.0,0.30965989199049115,0.28874049477808184,-1.3877787807814457e-17,0.9999999999999999,0.6861879789862744,5.389390793524754e-09,-0.15846136193490934,0.2944759616253149,0.41712661058138256,0.014289519461112218,0.2693430975239102,84.88736630007395,0.015773242524679043,4.97116513562584,0.03217834025965771,10.141468564300208,nodewise,113
46.0,46.0,0.552852757519288,0.5209136687706657,6.245004513516506e-17,0.9999999999999996,0.9539222122108688,3.3368310661145314e-06,-0.20363168366218135,0.14539521323973364,0.4640617847245367,0.01904807194651208,0.39537736424933806,61.49542455362915,0.11779066558963464,18.320692188946587,0.12976982630109823,20.183883257424256,nodewise,114
54.0,54.0,0.6667955079748397,0.64680323845333,1.0842021724855044e-16,0.9999999999999989,0.5088048219583268,0.0009268515074126747,0.24986892126040355,0.014779950771917592,-0.44523770890765163,0.007365962491732229,0.3416768559213632,50.8690223063572,0.04143276447520777,6.168530831916992,0.28856999998933763,42.96244686172581,nodewise,115
78.0,78.0,0.39481836517987356,0.3702839745790576,4.7704895589362195e-17,0.9999999999999996,0.7769818174746226,0.00013831964453915276,-0.21369715435399947,0.05539532636535889,0.31127527700210644,0.13900856034705528,0.245349420738809,52.43427611678067,0.0914997788445332,19.554660671753215,0.1310688092251921,28.01106321146611,nodewise,116
33.0,33.0,0.5315588608299759,0.48309943263997346,-8.673617379884035e-18,1.0,0.4391536414724519,0.10630519852171874,-0.9605437134367281,0.003556540836692316,0.893927189479951,0.001672442744412667,0.17198177128568953,30.963406704873837,0.2448604339556859,44.08440002578733,0.13859335430452713,24.95219326933882,nodewise,117
115.0,115.0,0.26067914916701096,0.24069750454990324,-8.370040771588094e-17,0.9999999999999991,0.7582898017062238,2.451078385035226e-07,-0.15415465804811224,0.12119400762000726,0.4587100533493317,0.003403481353402977,0.20110126126237543,70.96685032264719,0.025046147479232672,8.838563160469842,0.05722611051150617,20.194586516882964,nodewise,118
83.0,83.0,0.5138045240575582,0.4953414047179717,3.3306690738754696e-16,0.9999999999999967,0.2892498934531408,0.04718455000998904,-0.27567618425365903,0.01426360376020416,-0.23031253716622238,0.1316143187738358,0.22936069843053286,34.39772276678751,0.2120956358357835,31.808443780678687,0.22533402271624103,33.7938334525338,nodewise,119
47.0,47.0,0.6928897034761115,0.6714634037186309,-1.5612511283791264e-17,0.9999999999999998,0.8455605693581121,5.58645208678625e-06,0.015145344469593001,0.9233813468815053,0.0012286633701689455,0.9939134552391153,0.44225422371928785,49.54953178551337,0.22151655996580882,24.818399102526715,0.22877896962778566,25.632069111959904,nodewise,120
16.0,16.0,0.8255516534608247,0.7819395668260309,1.3877787807814457e-17,0.9999999999999999,0.4743606298831681,0.18173258456542007,-0.6692395588148409,0.1289156450693522,0.23056517207377686,0.5437945765317668,0.40618970451330716,34.71860025473567,0.41713518486892975,35.65415266495308,0.34662350004887854,29.627247080311236,nodewise,121
119.0,119.0,0.3425763118081955,0.3254261286379745,-1.0625181290357943e-16,0.9999999999999989,0.4999559763250756,0.00012703822456513737,-0.2870448983301327,0.005081335473120376,0.16848610395552452,0.1931664867600293,0.19237190494136525,45.667894371575215,0.1415088686467202,33.5933257404155,0.08736024833453271,20.738779888009283,nodewise,122
46.0,46.0,0.6832134856200631,0.6605858774500677,1.3877787807814457e-17,0.9999999999999999,0.7522314891554929,5.38514344524986e-05,-0.12331081330103223,0.3352485880491808,0.018188445414649826,0.9156546655484559,0.41405372088643366,47.940474309378814,0.20194227198942533,23.381527115757976,0.24768699493602947,28.677998574863228,nodewise,123
134.0,134.0,0.2753023144034673,0.258578521658932,1.4181364416110398e-16,0.9999999999999984,0.34670002443003595,0.012605017101430678,0.017493562342122165,0.867306932978819,-0.2111774506396055,0.16794417116639293,0.14945949939624092,44.93818917339878,0.0579615780655795,17.42738581636949,0.12516797907433758,37.63442501023172,nodewise,124
44.0,44.0,0.6631330604532093,0.6378680399872,-1.3877787807814457e-16,0.9999999999999988,0.8350017045181997,0.00015819896522835763,0.23932505062310386,0.2867940387460759,-0.22629183735498917,0.19643606815859177,0.39643108003919497,44.88495208504861,0.24100818443956956,27.287569909011932,0.24577673915655635,27.827478005939454,nodewise,125
20.0,20.0,0.6864515064114608,0.6276611638636097,-5.551115123125783e-17,0.9999999999999997,0.4028057245689314,0.15712617432066747,0.5462372937213249,0.02900578685995152,-0.8243638616829783,0.015819549754725954,0.27776641774432526,36.81387048976046,0.13160533508712102,17.442359666813186,0.3451439067528514,45.74376984342635,nodewise,126
80.0,80.0,0.4994128972188532,0.4796528800038079,-4.85722573273506e-17,0.9999999999999996,0.7970328241841474,4.720175142499763e-06,-0.26166015072263255,0.11258882224775026,0.4735846067749159,0.0010527160607099453,0.29105633268550324,52.12094967386569,0.16767783933963598,30.026930336839904,0.09969067346735133,17.852119989294412,nodewise,127
117.0,117.0,0.32975821019390783,0.3119641803760469,1.575345756621438e-16,0.9999999999999984,0.735242966293495,7.865958671409718e-06,-0.2746593841808379,0.036319613833024025,0.5891232063346333,5.5397429410400214e-05,0.1735635903672207,49.0484555365957,0.1039888380120122,29.386877090655727,0.07630905098523477,21.56466737274857,nodewise,128
118.0,118.0,0.25988142514719126,0.24040462054580147,1.0061396160665481e-16,0.999999999999999,0.613751117038244,0.00016747031074731736,-0.2882180243896564,0.03577333771579598,0.5723680118040486,8.908149411661797e-05,0.12120165728915933,46.27704587164367,0.0783090094152245,29.899835546188157,0.06239381532614657,23.823118582168163,nodewise,129
124.0,124.0,0.38623790694179305,0.37089385461533797,-7.632783294297951e-17,0.9999999999999991,0.9689819021290076,4.137822546013532e-09,0.021241998894733313,0.8743264626825812,0.5292630268092873,2.0548316477827963e-05,0.24368783210910888,60.285558166763586,0.0848782982794084,20.99791172883891,0.07565643886266693,18.716530104397503,nodewise,130
65.0,65.0,0.5461258137899951,0.5238041325009785,-5.551115123125783e-17,0.9999999999999996,0.7406802526111069,0.0001063585784500916,-0.4021675278698033,0.024551815826794277,0.5561719838952544,0.0002769111922074346,0.2764521742903927,46.77909960904542,0.20560500901410045,34.79089003903535,0.10891651349777853,18.43001035191925,nodewise,131
92.0,92.0,0.3676000522484475,0.34604096312055366,1.214306433183765e-16,0.9999999999999989,0.6717872458496192,0.0003100113983986125,-0.2912319058813122,0.07054415545876506,0.48879408719897743,0.0010653293040541508,0.1884840196568281,47.31034572821094,0.13397577311699616,33.62852806784258,0.07593936655515937,19.061126203946475,nodewise,132
147.0,147.0,0.37459798412950795,0.36147766211823884,-1.3010426069826053e-16,0.9999999999999984,0.7288601998431424,1.2166450196772295e-12,-0.16716523641549344,0.05560536442613223,0.5113362261531746,1.5705102949171998e-07,0.2535131112558818,67.46567835391598,0.05350829375421684,14.239789483886463,0.06874463994980784,18.294532162197562,nodewise,133
53.0,53.0,0.3434349676062529,0.3032371084801051,-8.326672684688674e-17,0.9999999999999994,0.20918600829114542,0.2624516784258394,0.05664842716509571,0.6712379245359997,-0.43483718892045914,0.026555920125553623,0.1450854495675331,38.89172040217011,0.030482538677010618,8.171173435436806,0.1974817201952957,52.937106162393086,nodewise,134
136.0,136.0,0.32021383466065434,0.3047641490847601,-1.196959198423997e-16,0.9999999999999987,0.82133267005441,1.7235137476045026e-10,-0.013216796099261553,0.8842683547742406,0.39637003124655146,0.002107135226204169,0.25543435204067794,75.73250663266478,0.021781782776995218,6.457976366339937,0.060068821666923844,17.809517000995285,nodewise,135
103.0,103.0,0.32697661146599843,0.30658196332860443,-1.942890293094024e-16,0.9999999999999981,0.654255832582204,2.306200501778466e-05,0.029078497241702757,0.8445528109957051,0.08152428571307174,0.5693076935216739,0.22871696558902516,57.19571578793003,0.08993926035573158,22.491293377538163,0.08122855989665267,20.312990834531817,nodewise,136
99.0,99.0,0.342022550346995,0.3212443150947948,7.979727989493313e-17,0.9999999999999992,0.41398310456272697,0.0031142233136095625,-0.10108408362546312,0.388635921105535,-0.12033952119338975,0.3498624963585114,0.19544167341497748,45.89020222470147,0.10695134026618569,25.112446835210108,0.12349674914445469,28.997350940088428,nodewise,137
88.0,88.0,0.5770921922060993,0.5619883419277456,5.551115123125783e-17,0.9999999999999993,0.6149154043068827,7.80583990158177e-06,-0.17679689547212007,0.09345679841018191,-0.007966556131347762,0.9429322818637804,0.33830803574231616,47.28937690990024,0.20551556722503422,28.72737887538434,0.17157604458328135,23.983244214715413,nodewise,138
99.0,99.0,0.23905786908762006,0.21502811758512375,-1.2836953722228372e-16,0.9999999999999989,0.3595523833783916,0.01849698159982138,-0.1059689177960911,0.46861471207189254,-0.05577809067220538,0.7121660130559392,0.13824911207852597,44.750832742494154,0.08729955800397027,28.258611285042505,0.0833821443987468,26.990555972463348,nodewise,139
151.0,151.0,0.522174113151002,0.512422564439798,-4.926614671774132e-16,0.9999999999999931,0.7707722386662708,1.6304767940708071e-18,-0.09442873532372974,0.2504399998717754,0.16878124010089138,0.05959286892802873,0.4206156751358945,71.11493443983848,0.08591536158055169,14.526004776692991,0.08492795631929262,14.359060783468527,nodewise,140
91.0,91.0,0.5535730586542127,0.5381790261940131,-3.608224830031759e-16,0.999999999999996,0.8452790825729505,7.13021283631415e-13,-0.024430011648517616,0.8288288089767084,0.19134762922351475,0.10649261816602064,0.4496779204952223,72.24472572004143,0.08788088676765538,14.118839887827528,0.08487821635845644,13.636434392131044,nodewise,141
109.0,109.0,0.37112294089603526,0.3531550249216363,1.148712201748392e-16,0.9999999999999989,0.6431420266997941,7.3285742396584985e-06,0.04733130398610711,0.6838247340547567,0.0009271799617941983,0.994267735696357,0.25172011359195307,56.093029541008455,0.08684211020413801,19.35179904209271,0.1101924889582373,24.555171416898833,nodewise,142
78.0,78.0,0.45175937664982635,0.4295334054329274,1.8735013540549517e-16,0.9999999999999982,0.6942334376587358,3.9321623421707424e-05,-0.10746262749344133,0.3691684647984901,0.09748029618045112,0.6027146840872956,0.29371904946886035,55.33722647172635,0.08129153025763769,15.315478612077596,0.15576963496122453,29.34729491619606,nodewise,143
176.0,176.0,0.44442100556076003,0.4347306742624012,7.28583859910259e-17,0.999999999999999,0.9270180903425991,2.36895074436517e-16,0.10175763727679024,0.25926973536255277,0.26495942133485134,0.016655426264162533,0.336751254822328,67.46637213748956,0.06631928532441489,13.28672579393952,0.09606887428043781,19.246902068570922,nodewise,144
158.0,158.0,0.3660910579301976,0.3537421824353313,-5.551115123125783e-17,0.9999999999999993,0.82027468386412,1.0132896841611636e-11,0.018123510824840067,0.8677006569300335,0.28825076653349296,0.018145483222235578,0.2783068878305414,66.69213317844806,0.06586806888834351,15.784309388646477,0.0731259670435564,17.523557432905452,nodewise,145
104.0,104.0,0.43901926438423045,0.4221898423157573,2.42861286636753e-17,0.9999999999999998,0.09902717437294928,0.3727012554947613,-0.3856018448336763,0.00043814839710244616,-0.2542157855156027,0.03179697539408007,0.13782217159423316,25.01630853951271,0.2289249007255149,41.552501188179114,0.18418221997190254,33.431190272308164,nodewise,146
114.0,114.0,0.193708090995516,0.17171831165903007,4.85722573273506e-17,0.9999999999999996,0.4034473732094306,0.0025460086344189794,0.17075785676086552,0.15727489690377267,-0.17653565308469596,0.16302312370627736,0.12059471796259408,55.22931868754045,0.02878769419733551,13.184032965666562,0.06897030489033495,31.58664834679299,nodewise,147
113.0,113.0,0.25612522829005424,0.2356516107200557,1.3921155894713877e-16,0.9999999999999987,0.24153252213051438,0.0518805528846763,0.20039480389151487,0.09958877492903113,-0.4351672438473293,0.0020752253226871756,0.1072246560727731,36.51691455920953,0.043163277999253846,14.699881468721198,0.14324217506251147,48.783203972069266,nodewise,148
104.0,104.0,0.35130849385849194,0.3318477486742467,-3.469446951953614e-17,0.9999999999999997,0.5748650957644763,2.7387384345671755e-05,-0.20595448772937913,0.04965454334795353,0.14236768940801023,0.32245299125628124,0.22544406825752517,53.06201918084235,0.0997604918856192,23.480294579665877,0.09966443605766384,23.457686239491782,nodewise,149
120.0,120.0,0.25299969164844716,0.23368071815659652,1.5612511283791264e-17,0.9999999999999998,0.32582093897667036,0.01470112413631486,-0.36691413747218626,0.0002575177232987172,0.16596853548371895,0.19852055013624728,0.09907026808689873,33.74032358583342,0.1515507241052586,51.6135725654203,0.04300472788983811,14.64610384874628,nodewise,150
153.0,153.0,0.29074944523075075,0.2764692327186181,-7.546047120499111e-17,0.9999999999999991,0.511908709597023,1.0535137286241044e-05,-0.4231113465573259,1.0000559818466803e-05,0.5680985377266847,1.1115161908388366e-06,0.1082959482987027,36.179281225301786,0.12577865668218796,42.01986744410893,0.06525679307620097,21.800851330589285,nodewise,151
112.0,112.0,0.2652283282108989,0.24481800399453513,9.020562075079397e-17,0.9999999999999991,0.522537680559139,0.0003174292304780797,-0.21114928284076245,0.048465745478966996,0.20537979846324508,0.15280100869326793,0.16323782753236005,51.23172349500482,0.09084525648090741,28.511522918546618,0.0645433770861254,20.256753586448564,nodewise,152
91.0,91.0,0.5307082513027865,0.5145257772097791,4.683753385137379e-17,0.9999999999999996,0.6845883444388089,4.07847774217913e-06,0.16262410246518616,0.17806558283137247,-0.19041983353971012,0.16979562572025067,0.3230614764295839,49.17166870219367,0.1293803065682783,19.692368280717286,0.20456556484341887,31.135963017089054,nodewise,153
122.0,122.0,0.45251608159640877,0.43859699892513104,1.0581813203458523e-16,0.9999999999999988,0.6499035853943981,1.3959876792873923e-08,-0.36739444234040314,0.00014395803831736338,0.4273639232235092,6.579078388857943e-05,0.2536691025962007,50.33776448087497,0.1734903182694359,34.42719153171989,0.07677456430881069,15.235043987405128,nodewise,154
74.0,74.0,0.6591719839029946,0.6445650689274086,8.239936510889834e-17,0.9999999999999991,1.0950278835353828,1.5590346497910585e-11,-0.08681663469787156,0.42472287322726954,0.4790379916022595,0.0002781599806215809,0.45117784019903534,58.577707877379545,0.16768345881219082,21.770822480634145,0.1513597569978003,19.651469641986324,nodewise,155
80.0,80.0,0.7162279607285207,0.7050264328625413,1.249000902703301e-16,0.9999999999999984,0.9060241791848677,1.4399567800183622e-09,0.09917256627085674,0.3866549253553332,-0.024907382956337085,0.8322602225955804,0.44521610537538614,48.17389393034835,0.227490841361768,24.61528127480312,0.25147847622055103,27.210824794848538,nodewise,156
115.0,115.0,0.6160832243066804,0.605707095233888,-1.3877787807814457e-16,0.9999999999999981,0.5553939125060406,5.517049002406359e-06,-0.363412836920261,0.0006458170124950906,0.1242362861177978,0.18809607269482437,0.32535663112618435,42.198655549627745,0.28769039030435334,37.313355634921756,0.15796481979636723,20.487988815450496,nodewise,157
58.0,58.0,0.6952328824533428,0.678301375922973,7.632783294297951e-17,0.9999999999999991,0.8689442141796628,5.41695320324131e-07,-0.35346239237100396,0.008905335105080434,0.5317204222148421,4.336957999882599e-05,0.3686784891096325,48.17558912985363,0.2691455952148247,35.169525736348476,0.12745662270724673,16.654885133797904,nodewise,158
99.0,99.0,0.5581330119740617,0.5441793176153478,7.979727989493313e-17,0.9999999999999991,0.7283152634803602,3.368560293371558e-09,-0.1357877500310069,0.21177412641603205,0.11942017650140899,0.26964653871251626,0.373149045619623,54.84561965494573,0.17493213769210292,25.71160666740061,0.13228134694546323,19.44277367765367,nodewise,159
65.0,65.0,0.5112436428535014,0.4872064449610507,7.806255641895632e-18,1.0,0.9199431915442526,3.0948318148327686e-07,0.08858391008821574,0.5138794710958534,0.2142762414461697,0.11189646080923109,0.3747744225948018,64.51027309080638,0.11183571201309361,19.25038606775379,0.09434295183658348,16.239340841439823,nodewise,160
139.0,139.0,0.08473390325119867,0.0643946566567809,-4.5102810375396984e-17,0.9999999999999996,0.11775027721104699,0.4588366646086073,-0.06045329067204813,0.5916046263211858,-0.14272576146722268,0.3148034628554781,0.03964789016034431,37.422691933532185,0.025607801945731534,24.1705896438474,0.040690428046809946,38.406718422620415,nodewise,161
84.0,84.0,0.46245918921433404,0.44230140880987157,4.163336342344337e-17,0.9999999999999996,0.9259921250523144,3.4051766185592928e-09,-0.1032771130591455,0.3752716691503807,0.6547914968780582,7.288749703340903e-07,0.2822140784995634,61.93193294247203,0.07272313576223599,15.95910590760998,0.1007470589251998,22.108961149917988,nodewise,162
111.0,111.0,0.3545045139689106,0.33640650968766517,-3.209238430557093e-17,0.9999999999999997,0.8820786364967804,3.9765256045514984e-09,-0.07298051162221897,0.557939139440493,0.5388713230532666,0.00017023511773207599,0.25274488785550503,67.27972007368746,0.05365315426070655,14.282263947488518,0.06926476917177932,18.43801597882403,nodewise,163
128.0,128.0,0.15666465526408435,0.1362613807946671,-3.469446951953614e-17,0.9999999999999997,0.4981098044662764,0.002013907271183273,-0.14981570752441975,0.25326702195417533,0.3619881150775247,0.009562003089786608,0.08695369519199009,52.62624498514463,0.04567651882618834,27.64441079252705,0.032598552002531256,19.729344222328315,nodewise,164
119.0,119.0,0.29583080406656603,0.2774611728683025,-8.847089727481716e-17,0.9999999999999991,0.6099382868697961,8.834791910459877e-05,-0.3254133119261647,0.011191627528926867,0.5716363748240292,3.5226132924980435e-05,0.1327814244467127,44.361266298556004,0.09971433697457066,33.31380330302211,0.06682262041452741,22.324930398421884,nodewise,165
92.0,92.0,0.25618507506719024,0.23082774808084439,2.8622937353617317e-16,0.9999999999999976,0.42609180354710113,0.008272296369268411,0.06992945229274825,0.566116349125309,-0.13952157698131532,0.418825843034453,0.15584305931702708,53.63403453961274,0.03527099111456766,12.1386577238375,0.09945342347702074,34.227307736549754,nodewise,166
42.0,42.0,0.3133222377874405,0.2591108355075016,-5.551115123125783e-17,0.9999999999999997,0.4267618283041996,0.11057511027810171,-0.13976804304756468,0.4393529724892915,-0.03678218937719471,0.8815907555074483,0.17474113371590666,44.73009353081706,0.10262576582532462,26.270060210904024,0.11328985952751008,28.999846258278914,nodewise,167
55.0,55.0,0.4830432636906812,0.45263404390778006,-8.847089727481716e-17,0.9999999999999993,0.9107975364884267,1.1849211096988355e-07,-0.2205867715326553,0.1456085027224658,0.5806634738168673,0.002135074991201381,0.3793014327755492,72.44073124003808,0.060482606567140385,11.551246234336968,0.08381839575518923,16.00802252562496,nodewise,168
44.0,44.0,0.3880459595722189,0.34214940654013537,-6.938893903907228e-17,0.9999999999999996,0.7104877084495168,0.0016400768011186335,-0.45333206965329836,0.02881264780220537,0.7357154438242932,0.002123163815800737,0.19271360214573546,46.84040597252939,0.12221237825201042,29.70458415210089,0.096500005659584,23.455009875369726,nodewise,169
86.0,86.0,0.22163759371034297,0.19316092030950183,3.7838655819744105e-17,0.9999999999999997,0.6093971995411891,0.0007297502321175983,-0.10370639233793402,0.481208117530328,0.3488359521557029,0.02824848391594538,0.14534260369841695,60.29771347802586,0.05425954512800241,22.51044375374664,0.04143950153629927,17.191842768227506,nodewise,170
